,PopDensity,Forest,Rainfall,TempMin,TempMax,StagWater,WasteLand,Dengue,Class_value
699,0.019875,0.203774,0.48399,0.415929,0.14876,0,1,0.061520000000000005,1.0
700,0.010789,0.354717,0.5264449999999999,0.415929,0.14876,1,1,0.048337,1.0
701,0.042589,0.13081800000000002,0.44337600000000005,0.415929,0.14876,1,0,0.07030800000000001,1.0
702,0.003407,0.569811,0.429463,0.415929,0.14876,1,1,0.032957,1.0
703,0.021011000000000002,0.299371,0.442353,0.415929,0.14876,1,1,0.0,0.0
704,0.151618,0.051572,0.5064960000000001,0.415929,0.14876,1,0,0.026366000000000004,1.0
705,0.08290700000000001,0.177358,0.508133,0.415929,0.14876,1,1,0.061520000000000005,1.0
706,0.027825,0.318239,0.49319700000000005,0.415929,0.14876,1,1,0.030760000000000003,1.0
707,0.053378999999999996,0.056603999999999995,0.353964,0.415929,0.14876,1,1,0.057125,1.0
708,0.045429000000000004,0.01761,0.286957,0.415929,0.14876,0,1,0.019774,1.0
709,0.056218,0.295597,0.354373,0.415929,0.14876,1,1,0.026366000000000004,1.0
710,0.340148,0.264151,0.552737,0.415929,0.14876,1,0,0.188953,1.0
711,0.035207,0.222642,0.603581,0.415929,0.14876,0,1,0.048337,1.0
712,0.023282,0.12327,0.510691,0.415929,0.14876,1,0,0.0,0.0
713,0.006246,0.752201,0.594169,0.415929,0.14876,0,0,0.065914,1.0
714,0.040886,0.215094,0.45421999999999996,0.415929,0.14876,1,1,0.043943,1.0
715,0.10562200000000001,0.144654,0.28930900000000004,0.415929,0.14876,0,1,0.10326500000000001,1.0
716,0.14821099999999998,0.12704400000000002,0.385678,0.415929,0.14876,1,1,0.125237,1.0
717,0.051675,0.310692,0.454425,0.415929,0.14876,1,1,0.048337,1.0
718,0.080068,0.42515699999999995,0.473657,0.415929,0.14876,1,1,0.028562999999999998,1.0
719,0.136286,0.72327,0.449412,0.415929,0.14876,0,1,0.057125,1.0
720,0.045429000000000004,0.577358,0.493299,0.415929,0.14876,0,0,0.013183000000000002,0.0
721,0.16184,0.196226,0.378619,0.415929,0.14876,0,1,0.006591,0.0
722,0.153322,0.0,0.263325,0.415929,0.14876,0,0,0.0021969999999999997,0.0
723,0.09029,0.194969,0.29391300000000004,0.415929,0.14876,1,1,0.0,0.0
724,0.09767200000000001,0.638994,0.21923299999999998,0.415929,0.14876,0,1,0.006591,0.0
725,0.051675,0.573585,0.341483,0.415929,0.14876,1,1,0.0043939999999999995,0.0
726,0.036911,0.173585,0.11969300000000001,0.185841,0.066116,1,1,0.004225,0.0
727,0.0636,0.52956,0.10895099999999999,0.185841,0.066116,0,1,0.002535,0.0
728,0.049404,0.5647800000000001,0.172788,0.185841,0.066116,1,1,0.004225,0.0
729,0.123225,0.23521999999999998,0.16409200000000002,0.185841,0.066116,1,1,0.008451,0.0
730,0.104486,0.104403,0.230384,0.185841,0.066116,1,1,0.002535,0.0
731,0.033504,0.664151,0.148133,0.185841,0.066116,0,1,0.0008449999999999999,0.0
732,0.328223,0.255346,0.177289,0.185841,0.066116,1,1,0.0,0.0
733,0.176036,0.538365,0.16716099999999998,0.185841,0.066116,1,1,0.0,0.0
734,0.046564,0.14213800000000001,0.080205,0.185841,0.066116,1,1,0.005915,0.0
735,0.113572,0.120755,0.08491,0.185841,0.066116,0,1,0.007605,0.0
736,0.0795,0.205031,0.069974,0.185841,0.066116,1,1,0.005915,0.0
737,0.072686,0.354717,0.017187,0.185841,0.066116,1,1,0.015211,0.0
738,0.097104,0.12578599999999998,0.056061,0.185841,0.066116,1,1,0.005915,0.0
739,0.109029,0.11195,0.092379,0.185841,0.066116,0,1,0.012676,0.0
740,0.133447,0.064151,0.07406599999999999,0.185841,0.066116,1,1,0.014366,0.0
741,0.482112,0.152201,0.07243,0.185841,0.066116,0,1,0.023661,1.0
742,0.044293,0.48805,0.053503999999999996,0.185841,0.066116,1,0,0.016901,1.0
743,0.123225,0.432704,0.06711,0.185841,0.066116,1,1,0.015211,0.0
744,0.08404299999999999,0.314465,0.069974,0.185841,0.066116,1,1,0.010986,0.0
745,0.075525,0.215094,0.10291600000000001,0.185841,0.066116,1,0,0.005915,0.0
746,0.53322,0.226415,0.10373399999999999,0.185841,0.066116,1,1,0.0,0.0
747,0.13458299999999998,0.592453,0.11335,0.185841,0.066116,1,1,0.015211,0.0
748,0.061897,0.422642,0.147315,0.185841,0.066116,0,0,0.0067599999999999995,0.0
749,0.17774,0.42893100000000006,0.175038,0.185841,0.066116,1,1,0.0033799999999999998,0.0
750,0.064736,0.132075,0.202251,0.185841,0.066116,1,1,0.002535,0.0
751,0.014196,0.58239,0.232839,0.185841,0.066116,1,1,0.0033799999999999998,0.0
752,0.051675,0.567296,0.25688,0.185841,0.066116,1,1,0.002535,0.0
753,0.0,0.6830189999999999,0.23048600000000002,0.185841,0.066116,1,1,0.0016899999999999999,0.0
754,1.0,0.8553459999999999,0.101381,0.185841,0.066116,1,1,0.032112,1.0
755,0.010221,1.0,0.102404,0.185841,0.066116,0,0,0.011831,0.0
756,0.036343,0.42138400000000004,0.052992,0.185841,0.066116,1,1,0.027042,1.0
757,0.115843,0.23144699999999999,0.049207,0.185841,0.066116,1,0,0.015211,0.0
758,0.057353999999999995,0.45283,0.22363200000000003,0.185841,0.066116,1,1,0.0,0.0
759,0.059057000000000005,0.660377,0.32051199999999996,0.185841,0.066116,1,1,0.0016899999999999999,0.0
760,0.039182,0.679245,0.23488499999999998,0.185841,0.066116,1,1,0.002535,0.0
761,0.044861,0.08050299999999999,0.014425,0.185841,0.066116,0,0,0.014366,0.0
762,0.003407,0.308176,0.007059,0.185841,0.066116,1,0,0.007605,0.0
763,0.014196,0.283019,0.011867,0.185841,0.066116,1,1,0.017746,1.0
764,0.033504,0.25157199999999996,0.007673,0.185841,0.066116,0,1,0.013521,0.0
765,0.019875,0.203774,0.017596,0.185841,0.066116,0,1,0.023661,1.0
766,0.010789,0.354717,0.026802999999999997,0.185841,0.066116,1,0,0.018591,1.0
767,0.042589,0.13081800000000002,0.033964,0.185841,0.066116,1,0,0.027042,1.0
768,0.003407,0.569811,0.01821,0.185841,0.066116,1,1,0.012676,0.0
769,0.021011000000000002,0.299371,0.032941000000000005,0.185841,0.066116,1,1,0.0,0.0
770,0.151618,0.051572,0.034066,0.185841,0.066116,1,1,0.010140999999999999,0.0
771,0.08290700000000001,0.177358,0.023018,0.185841,0.066116,1,1,0.023661,1.0
772,0.027825,0.318239,0.030895,0.185841,0.066116,1,0,0.011831,0.0
773,0.053378999999999996,0.056603999999999995,0.020562999999999998,0.185841,0.066116,1,1,0.021971,1.0
774,0.045429000000000004,0.01761,0.00798,0.185841,0.066116,1,1,0.007605,0.0
775,0.056218,0.295597,0.009923000000000001,0.185841,0.066116,0,0,0.010140999999999999,0.0
776,0.340148,0.264151,0.013197,0.185841,0.066116,0,1,0.072674,1.0
777,0.035207,0.222642,0.040921,0.185841,0.066116,1,0,0.018591,1.0
778,0.023282,0.12327,0.04532,0.185841,0.066116,0,1,0.0,0.0
779,0.006246,0.752201,0.049105,0.185841,0.066116,1,1,0.025352,1.0
780,0.040886,0.215094,0.030895,0.185841,0.066116,1,0,0.016901,1.0
781,0.10562200000000001,0.144654,0.004399,0.185841,0.066116,1,1,0.039717,1.0
782,0.14821099999999998,0.12704400000000002,0.011355,0.185841,0.066116,1,1,0.048168,1.0
783,0.051675,0.310692,0.027315,0.185841,0.066116,0,1,0.018591,1.0
784,0.080068,0.42515699999999995,0.033862,0.185841,0.066116,1,1,0.010986,0.0
785,0.136286,0.72327,0.035294,0.185841,0.066116,1,0,0.021971,1.0
786,0.045429000000000004,0.577358,0.037545,0.185841,0.066116,1,1,0.00507,0.0
787,0.16184,0.196226,0.032839,0.185841,0.066116,1,1,0.002535,0.0
788,0.153322,0.0,0.025677999999999996,0.185841,0.066116,0,1,0.0008449999999999999,0.0
789,0.09029,0.194969,0.031918,0.185841,0.066116,1,1,0.0,0.0
790,0.09767200000000001,0.638994,0.036215,0.185841,0.066116,1,0,0.002535,0.0
791,0.051675,0.573585,0.063529,0.185841,0.066116,1,1,0.0016899999999999999,0.0
792,0.036911,0.173585,0.0007160000000000001,0.168142,0.12396700000000001,1,1,0.004215,0.0
793,0.0636,0.52956,0.0,0.168142,0.12396700000000001,1,0,0.004215,0.0
794,0.049404,0.5647800000000001,0.0,0.168142,0.12396700000000001,0,1,0.004215,0.0
795,0.123225,0.23521999999999998,0.00798,0.168142,0.12396700000000001,1,0,0.0,0.0
796,0.104486,0.104403,0.000205,0.168142,0.12396700000000001,0,1,0.010539,0.0
797,0.033504,0.664151,0.000102,0.168142,0.12396700000000001,0,0,0.061125,1.0
798,0.328223,0.255346,0.0,0.168142,0.12396700000000001,0,1,0.0,0.0
799,0.176036,0.538365,0.003171,0.168142,0.12396700000000001,1,0,0.0,0.0
800,0.046564,0.14213800000000001,0.006445,0.168142,0.12396700000000001,0,1,0.006323,0.0
801,0.113572,0.120755,0.0008179999999999999,0.168142,0.12396700000000001,1,1,0.004215,0.0
802,0.0795,0.205031,0.000102,0.168142,0.12396700000000001,0,1,0.004215,0.0
803,0.072686,0.354717,0.0,0.168142,0.12396700000000001,1,0,0.0021079999999999996,0.0
804,0.097104,0.12578599999999998,0.0007160000000000001,0.168142,0.12396700000000001,0,0,0.0021079999999999996,0.0
805,0.109029,0.11195,0.001125,0.168142,0.12396700000000001,1,0,0.0,0.0
806,0.133447,0.064151,0.0007160000000000001,0.168142,0.12396700000000001,0,0,0.006323,0.0
807,0.482112,0.152201,0.0,0.168142,0.12396700000000001,1,1,0.0,0.0
808,0.044293,0.48805,0.001228,0.168142,0.12396700000000001,1,0,0.008431000000000001,0.0
809,0.123225,0.432704,0.0,0.168142,0.12396700000000001,1,1,0.0,0.0
810,0.08404299999999999,0.314465,0.000205,0.168142,0.12396700000000001,0,1,0.0,0.0
811,0.075525,0.215094,0.001739,0.168142,0.12396700000000001,0,1,0.0,0.0
812,0.53322,0.226415,0.000307,0.168142,0.12396700000000001,0,1,0.0,0.0
813,0.13458299999999998,0.592453,0.003274,0.168142,0.12396700000000001,0,1,0.0021079999999999996,0.0
814,0.061897,0.422642,0.002455,0.168142,0.12396700000000001,1,0,0.008431000000000001,0.0
815,0.17774,0.42893100000000006,0.004092,0.168142,0.12396700000000001,0,1,0.0021079999999999996,0.0
816,0.064736,0.132075,0.005013,0.168142,0.12396700000000001,1,0,0.0021079999999999996,0.0
817,0.014196,0.58239,0.0014320000000000001,0.168142,0.12396700000000001,0,1,0.0021079999999999996,0.0
818,0.051675,0.567296,0.000512,0.168142,0.12396700000000001,0,0,0.0021079999999999996,0.0
819,0.0,0.6830189999999999,0.0019440000000000002,0.168142,0.12396700000000001,1,0,0.0,0.0
820,1.0,0.8553459999999999,0.000307,0.168142,0.12396700000000001,1,1,0.05901699999999999,1.0
821,0.010221,1.0,0.0,0.168142,0.12396700000000001,1,1,0.004215,0.0
822,0.036343,0.42138400000000004,0.0,0.168142,0.12396700000000001,1,1,0.008431000000000001,0.0
823,0.115843,0.23144699999999999,0.0007160000000000001,0.168142,0.12396700000000001,0,0,0.008431000000000001,0.0
824,0.057353999999999995,0.45283,0.0,0.168142,0.12396700000000001,1,0,0.0021079999999999996,0.0
825,0.059057000000000005,0.660377,0.000614,0.168142,0.12396700000000001,0,0,0.0021079999999999996,0.0
826,0.039182,0.679245,0.002455,0.168142,0.12396700000000001,1,0,0.0021079999999999996,0.0
827,0.044861,0.08050299999999999,0.000205,0.168142,0.12396700000000001,0,1,0.008431000000000001,0.0
828,0.003407,0.308176,0.001637,0.168142,0.12396700000000001,0,0,0.014754,0.0
829,0.014196,0.283019,0.008798,0.168142,0.12396700000000001,1,1,0.0,0.0
830,0.033504,0.25157199999999996,0.019847,0.168142,0.12396700000000001,1,0,0.0021079999999999996,0.0
831,0.019875,0.203774,0.003069,0.168142,0.12396700000000001,1,1,0.004215,0.0
832,0.010789,0.354717,0.0014320000000000001,0.168142,0.12396700000000001,0,0,0.006323,0.0
833,0.042589,0.13081800000000002,0.000205,0.168142,0.12396700000000001,0,0,0.004215,0.0
834,0.003407,0.569811,0.0,0.168142,0.12396700000000001,1,1,0.008431000000000001,0.0
835,0.021011000000000002,0.299371,0.000512,0.168142,0.12396700000000001,0,0,0.0,0.0
836,0.151618,0.051572,0.003478,0.168142,0.12396700000000001,1,1,0.0,0.0
837,0.08290700000000001,0.177358,0.0,0.168142,0.12396700000000001,0,0,0.004215,0.0
838,0.027825,0.318239,0.000102,0.168142,0.12396700000000001,1,1,0.0,0.0
839,0.053378999999999996,0.056603999999999995,0.006957,0.168142,0.12396700000000001,1,1,0.004215,0.0
840,0.045429000000000004,0.01761,0.002558,0.168142,0.12396700000000001,0,0,0.004215,0.0
841,0.056218,0.295597,0.004297,0.168142,0.12396700000000001,0,1,0.004215,0.0
842,0.340148,0.264151,0.00399,0.168142,0.12396700000000001,1,0,0.018969999999999997,1.0
843,0.035207,0.222642,0.002251,0.168142,0.12396700000000001,0,0,0.0021079999999999996,0.0
844,0.023282,0.12327,0.003171,0.168142,0.12396700000000001,1,0,0.0,0.0
845,0.006246,0.752201,0.000307,0.168142,0.12396700000000001,0,0,0.008431000000000001,0.0
846,0.040886,0.215094,0.002046,0.168142,0.12396700000000001,0,1,0.004215,0.0
847,0.10562200000000001,0.144654,0.005934,0.168142,0.12396700000000001,1,0,0.0021079999999999996,0.0
848,0.14821099999999998,0.12704400000000002,0.001228,0.168142,0.12396700000000001,0,1,0.004215,0.0
849,0.051675,0.310692,0.000307,0.168142,0.12396700000000001,0,0,0.008431000000000001,0.0
850,0.080068,0.42515699999999995,0.018517,0.168142,0.12396700000000001,1,0,0.006323,0.0
851,0.136286,0.72327,0.008593,0.168142,0.12396700000000001,0,1,0.006323,0.0
852,0.045429000000000004,0.577358,0.008593,0.168142,0.12396700000000001,1,1,0.0021079999999999996,0.0
853,0.16184,0.196226,0.001023,0.168142,0.12396700000000001,0,0,0.0,0.0
854,0.153322,0.0,0.000614,0.168142,0.12396700000000001,1,1,0.0,0.0
855,0.09029,0.194969,0.00266,0.168142,0.12396700000000001,1,0,0.0,0.0
856,0.09767200000000001,0.638994,0.006036,0.168142,0.12396700000000001,0,0,0.0,0.0
857,0.051675,0.573585,0.002046,0.168142,0.12396700000000001,1,0,0.0,0.0
858,0.036911,0.173585,0.0,0.336283,0.41322299999999995,0,0,0.0034490000000000002,0.0
859,0.0636,0.52956,0.00040899999999999997,0.336283,0.41322299999999995,0,1,0.0034490000000000002,0.0
860,0.049404,0.5647800000000001,0.0,0.336283,0.41322299999999995,1,0,0.0034490000000000002,0.0
861,0.123225,0.23521999999999998,0.0,0.336283,0.41322299999999995,0,1,0.0,0.0
862,0.104486,0.104403,0.0,0.336283,0.41322299999999995,0,1,0.008623,0.0
863,0.033504,0.664151,0.0,0.336283,0.41322299999999995,1,0,0.050011,1.0
864,0.328223,0.255346,0.000102,0.336283,0.41322299999999995,0,0,0.0,0.0
865,0.176036,0.538365,0.0007160000000000001,0.336283,0.41322299999999995,1,0,0.0,0.0
866,0.046564,0.14213800000000001,0.0,0.336283,0.41322299999999995,0,0,0.005174,0.0
867,0.113572,0.120755,0.0008179999999999999,0.336283,0.41322299999999995,1,1,0.0034490000000000002,0.0
868,0.0795,0.205031,0.0,0.336283,0.41322299999999995,0,1,0.0034490000000000002,0.0
869,0.072686,0.354717,0.0,0.336283,0.41322299999999995,0,0,0.001725,0.0
870,0.097104,0.12578599999999998,0.0,0.336283,0.41322299999999995,1,0,0.001725,0.0
871,0.109029,0.11195,0.0,0.336283,0.41322299999999995,0,0,0.0,0.0
872,0.133447,0.064151,0.000307,0.336283,0.41322299999999995,1,0,0.005174,0.0
873,0.482112,0.152201,0.0,0.336283,0.41322299999999995,0,1,0.0,0.0
874,0.044293,0.48805,0.0,0.336283,0.41322299999999995,1,0,0.0068980000000000005,0.0
875,0.123225,0.432704,0.0,0.336283,0.41322299999999995,0,1,0.0,0.0
876,0.08404299999999999,0.314465,0.0,0.336283,0.41322299999999995,0,0,0.0,0.0
877,0.075525,0.215094,0.0,0.336283,0.41322299999999995,1,0,0.0,0.0
878,0.53322,0.226415,0.0,0.336283,0.41322299999999995,0,1,0.0,0.0
879,0.13458299999999998,0.592453,0.000205,0.336283,0.41322299999999995,1,1,0.001725,0.0
880,0.061897,0.422642,0.0,0.336283,0.41322299999999995,0,0,0.0068980000000000005,0.0
881,0.17774,0.42893100000000006,0.0,0.336283,0.41322299999999995,1,0,0.001725,0.0
882,0.064736,0.132075,0.000102,0.336283,0.41322299999999995,1,1,0.001725,0.0
883,0.014196,0.58239,0.0,0.336283,0.41322299999999995,0,0,0.001725,0.0
884,0.051675,0.567296,0.000307,0.336283,0.41322299999999995,1,1,0.001725,0.0
885,0.0,0.6830189999999999,0.0,0.336283,0.41322299999999995,1,0,0.0,0.0
886,1.0,0.8553459999999999,0.0,0.336283,0.41322299999999995,0,1,0.048286,1.0
887,0.010221,1.0,0.0,0.336283,0.41322299999999995,0,1,0.0034490000000000002,0.0
888,0.036343,0.42138400000000004,0.0,0.336283,0.41322299999999995,1,0,0.0068980000000000005,0.0
889,0.115843,0.23144699999999999,0.000307,0.336283,0.41322299999999995,1,1,0.0068980000000000005,0.0
890,0.057353999999999995,0.45283,0.0,0.336283,0.41322299999999995,0,0,0.001725,0.0
891,0.059057000000000005,0.660377,0.0,0.336283,0.41322299999999995,1,1,0.001725,0.0
892,0.039182,0.679245,0.0,0.336283,0.41322299999999995,1,1,0.001725,0.0
893,0.044861,0.08050299999999999,0.000205,0.336283,0.41322299999999995,0,0,0.0068980000000000005,0.0
894,0.003407,0.308176,0.0,0.336283,0.41322299999999995,0,0,0.012072,0.0
895,0.014196,0.283019,0.0,0.336283,0.41322299999999995,0,0,0.0,0.0
896,0.033504,0.25157199999999996,0.0,0.336283,0.41322299999999995,0,1,0.001725,0.0
897,0.019875,0.203774,0.0,0.336283,0.41322299999999995,1,1,0.0034490000000000002,0.0
898,0.010789,0.354717,0.000102,0.336283,0.41322299999999995,0,1,0.005174,0.0
899,0.042589,0.13081800000000002,0.0,0.336283,0.41322299999999995,1,0,0.0034490000000000002,0.0
900,0.003407,0.569811,0.0,0.336283,0.41322299999999995,0,1,0.0068980000000000005,0.0
901,0.021011000000000002,0.299371,0.0,0.336283,0.41322299999999995,0,0,0.0,0.0
902,0.151618,0.051572,0.001125,0.336283,0.41322299999999995,1,0,0.0,0.0
903,0.08290700000000001,0.177358,0.0,0.336283,0.41322299999999995,1,1,0.0034490000000000002,0.0
904,0.027825,0.318239,0.000102,0.336283,0.41322299999999995,0,1,0.0,0.0
905,0.053378999999999996,0.056603999999999995,0.0,0.336283,0.41322299999999995,1,1,0.0034490000000000002,0.0
906,0.045429000000000004,0.01761,0.000614,0.336283,0.41322299999999995,0,1,0.0034490000000000002,0.0
907,0.056218,0.295597,0.0,0.336283,0.41322299999999995,1,0,0.0034490000000000002,0.0
908,0.340148,0.264151,0.0,0.336283,0.41322299999999995,1,1,0.015521,0.0
909,0.035207,0.222642,0.0,0.336283,0.41322299999999995,0,0,0.001725,0.0
910,0.023282,0.12327,0.0,0.336283,0.41322299999999995,0,1,0.0,0.0
911,0.006246,0.752201,0.0,0.336283,0.41322299999999995,0,1,0.0068980000000000005,0.0
912,0.040886,0.215094,0.000307,0.336283,0.41322299999999995,1,0,0.0034490000000000002,0.0
913,0.10562200000000001,0.144654,0.0,0.336283,0.41322299999999995,0,1,0.001725,0.0
914,0.14821099999999998,0.12704400000000002,0.0,0.336283,0.41322299999999995,1,1,0.0034490000000000002,0.0
915,0.051675,0.310692,0.0,0.336283,0.41322299999999995,1,1,0.0068980000000000005,0.0
916,0.080068,0.42515699999999995,0.000512,0.336283,0.41322299999999995,0,0,0.005174,0.0
917,0.136286,0.72327,0.0,0.336283,0.41322299999999995,0,1,0.005174,0.0
918,0.045429000000000004,0.577358,0.00040899999999999997,0.336283,0.41322299999999995,0,1,0.001725,0.0
919,0.16184,0.196226,0.0,0.336283,0.41322299999999995,0,0,0.0,0.0
920,0.153322,0.0,0.0,0.336283,0.41322299999999995,1,1,0.0,0.0
921,0.09029,0.194969,0.0,0.336283,0.41322299999999995,1,0,0.0,0.0
922,0.09767200000000001,0.638994,0.000307,0.336283,0.41322299999999995,0,1,0.0,0.0
923,0.051675,0.573585,0.000307,0.336283,0.41322299999999995,0,0,0.0,0.0
924,0.036911,0.173585,0.0,0.6371680000000001,0.677686,1,1,0.00115,0.0
925,0.0636,0.52956,0.0,0.6371680000000001,0.677686,1,1,0.00115,0.0
926,0.049404,0.5647800000000001,0.000512,0.6371680000000001,0.677686,0,0,0.00115,0.0
927,0.123225,0.23521999999999998,0.0,0.6371680000000001,0.677686,0,0,0.0,0.0
928,0.104486,0.104403,0.0,0.6371680000000001,0.677686,1,1,0.002874,0.0
929,0.033504,0.664151,0.0,0.6371680000000001,0.677686,0,0,0.016669999999999997,1.0
930,0.328223,0.255346,0.0,0.6371680000000001,0.677686,1,1,0.0,0.0
931,0.176036,0.538365,0.000921,0.6371680000000001,0.677686,0,1,0.0,0.0
932,0.046564,0.14213800000000001,0.0,0.6371680000000001,0.677686,0,0,0.001725,0.0
933,0.113572,0.120755,0.000102,0.6371680000000001,0.677686,0,1,0.00115,0.0
934,0.0795,0.205031,0.0,0.6371680000000001,0.677686,1,0,0.00115,0.0
935,0.072686,0.354717,0.0,0.6371680000000001,0.677686,0,1,0.000575,0.0
936,0.097104,0.12578599999999998,0.000205,0.6371680000000001,0.677686,1,0,0.000575,0.0
937,0.109029,0.11195,0.0,0.6371680000000001,0.677686,0,0,0.0,0.0
938,0.133447,0.064151,0.00133,0.6371680000000001,0.677686,0,1,0.001725,0.0
939,0.482112,0.152201,0.0,0.6371680000000001,0.677686,1,1,0.0,0.0
940,0.044293,0.48805,0.0,0.6371680000000001,0.677686,1,0,0.002299,0.0
941,0.123225,0.432704,0.0,0.6371680000000001,0.677686,0,0,0.0,0.0
942,0.08404299999999999,0.314465,0.0,0.6371680000000001,0.677686,0,1,0.0,0.0
943,0.075525,0.215094,0.00040899999999999997,0.6371680000000001,0.677686,1,0,0.0,0.0
944,0.53322,0.226415,0.0,0.6371680000000001,0.677686,0,1,0.0,0.0
945,0.13458299999999998,0.592453,0.000205,0.6371680000000001,0.677686,1,0,0.000575,0.0
946,0.061897,0.422642,0.0007160000000000001,0.6371680000000001,0.677686,0,1,0.002299,0.0
947,0.17774,0.42893100000000006,0.000102,0.6371680000000001,0.677686,1,1,0.000575,0.0
948,0.064736,0.132075,0.0,0.6371680000000001,0.677686,1,1,0.000575,0.0
949,0.014196,0.58239,0.0,0.6371680000000001,0.677686,0,0,0.000575,0.0
950,0.051675,0.567296,0.000102,0.6371680000000001,0.677686,0,1,0.000575,0.0
951,0.0,0.6830189999999999,0.0,0.6371680000000001,0.677686,1,1,0.0,0.0
952,1.0,0.8553459999999999,0.000205,0.6371680000000001,0.677686,0,0,0.016094999999999998,1.0
953,0.010221,1.0,0.0,0.6371680000000001,0.677686,1,1,0.00115,0.0
954,0.036343,0.42138400000000004,0.0,0.6371680000000001,0.677686,1,1,0.002299,0.0
955,0.115843,0.23144699999999999,0.007775,0.6371680000000001,0.677686,0,0,0.002299,0.0
956,0.057353999999999995,0.45283,0.0,0.6371680000000001,0.677686,0,0,0.000575,0.0
957,0.059057000000000005,0.660377,0.000307,0.6371680000000001,0.677686,0,1,0.000575,0.0
958,0.039182,0.679245,0.0,0.6371680000000001,0.677686,1,1,0.000575,0.0
959,0.044861,0.08050299999999999,0.0,0.6371680000000001,0.677686,1,0,0.002299,0.0
960,0.003407,0.308176,0.0,0.6371680000000001,0.677686,1,1,0.004024,0.0
961,0.014196,0.283019,0.0,0.6371680000000001,0.677686,0,0,0.0,0.0
962,0.033504,0.25157199999999996,0.0,0.6371680000000001,0.677686,1,0,0.000575,0.0
963,0.019875,0.203774,0.012481,0.6371680000000001,0.677686,0,1,0.00115,0.0
964,0.010789,0.354717,0.000307,0.6371680000000001,0.677686,0,1,0.001725,0.0
965,0.042589,0.13081800000000002,0.0,0.6371680000000001,0.677686,1,1,0.00115,0.0
966,0.003407,0.569811,0.0,0.6371680000000001,0.677686,1,1,0.002299,0.0
967,0.021011000000000002,0.299371,0.0,0.6371680000000001,0.677686,0,0,0.0,0.0
968,0.151618,0.051572,0.000205,0.6371680000000001,0.677686,1,0,0.0,0.0
969,0.08290700000000001,0.177358,0.0,0.6371680000000001,0.677686,1,0,0.00115,0.0
970,0.027825,0.318239,0.008593,0.6371680000000001,0.677686,0,1,0.0,0.0
971,0.053378999999999996,0.056603999999999995,0.009207,0.6371680000000001,0.677686,1,1,0.00115,0.0
972,0.045429000000000004,0.01761,0.0,0.6371680000000001,0.677686,0,0,0.00115,0.0
973,0.056218,0.295597,0.0,0.6371680000000001,0.677686,1,0,0.00115,0.0
974,0.340148,0.264151,0.009923000000000001,0.6371680000000001,0.677686,1,1,0.005174,0.0
975,0.035207,0.222642,0.0014320000000000001,0.6371680000000001,0.677686,0,0,0.000575,0.0
976,0.023282,0.12327,0.000205,0.6371680000000001,0.677686,1,1,0.0,0.0
977,0.006246,0.752201,0.00040899999999999997,0.6371680000000001,0.677686,1,1,0.002299,0.0
978,0.040886,0.215094,0.012787999999999999,0.6371680000000001,0.677686,1,1,0.00115,0.0
979,0.10562200000000001,0.144654,0.004194,0.6371680000000001,0.677686,0,0,0.000575,0.0
980,0.14821099999999998,0.12704400000000002,0.001228,0.6371680000000001,0.677686,1,0,0.00115,0.0
981,0.051675,0.310692,0.013606,0.6371680000000001,0.677686,1,1,0.002299,0.0
982,0.080068,0.42515699999999995,0.0033759999999999997,0.6371680000000001,0.677686,0,0,0.001725,0.0
983,0.136286,0.72327,0.002046,0.6371680000000001,0.677686,1,0,0.001725,0.0
984,0.045429000000000004,0.577358,0.004604,0.6371680000000001,0.677686,1,1,0.000575,0.0
985,0.16184,0.196226,0.0033759999999999997,0.6371680000000001,0.677686,0,1,0.0,0.0
986,0.153322,0.0,0.000614,0.6371680000000001,0.677686,1,0,0.0,0.0
987,0.09029,0.194969,0.015243000000000001,0.6371680000000001,0.677686,1,1,0.0,0.0
988,0.09767200000000001,0.638994,0.002558,0.6371680000000001,0.677686,0,1,0.0,0.0
989,0.051675,0.573585,0.000512,0.6371680000000001,0.677686,0,0,0.0,0.0
990,0.036911,0.173585,0.005422,0.938053,0.9752069999999999,1,1,0.002299,0.0
991,0.0636,0.52956,0.0,0.938053,0.9752069999999999,1,0,0.002299,0.0
992,0.049404,0.5647800000000001,0.000102,0.938053,0.9752069999999999,0,1,0.002299,0.0
993,0.123225,0.23521999999999998,0.000102,0.938053,0.9752069999999999,1,1,0.0,0.0
994,0.104486,0.104403,0.0,0.938053,0.9752069999999999,0,0,0.005748,0.0
995,0.033504,0.664151,0.0,0.938053,0.9752069999999999,0,1,0.033341,1.0
996,0.328223,0.255346,0.0,0.938053,0.9752069999999999,1,0,0.0,0.0
997,0.176036,0.538365,0.0,0.938053,0.9752069999999999,1,0,0.0,0.0
998,0.046564,0.14213800000000001,0.0,0.938053,0.9752069999999999,0,1,0.0034490000000000002,0.0
999,0.113572,0.120755,0.000921,0.938053,0.9752069999999999,1,1,0.002299,0.0
1000,0.0795,0.205031,0.0,0.938053,0.9752069999999999,0,1,0.002299,0.0
1001,0.072686,0.354717,0.0,0.938053,0.9752069999999999,0,0,0.00115,0.0
1002,0.097104,0.12578599999999998,0.002455,0.938053,0.9752069999999999,1,1,0.00115,0.0
1003,0.109029,0.11195,0.0,0.938053,0.9752069999999999,1,0,0.0,0.0
1004,0.133447,0.064151,0.000102,0.938053,0.9752069999999999,0,0,0.0034490000000000002,0.0
